100
40000 1800 0.9999999999999999 1.74835295184e-05 2 
40000 1800 0.4000000059600001 1.74835295184e-05 2 
0 1800 0.9999999999999999 1.74835295184e-05 2 
80000 1800 0.9999999999999999 1.74835295184e-05 2 
40000 20 0.9999999999999999 1.74835295184e-05 2 
20000 1800 0.9999999999999999 1.74835295184e-05 2 
40000 1800 0.9999999999999999 0 2 
0 1800 0.4000000059600001 1.74835295184e-05 2 
40000 1800 0.9999999999999999 1.74835295184e-05 9.999999974752427e-07 
40000 1800 0.4000000059600001 0 2 
60000 1800 0.9999999999999999 1.74835295184e-05 2 
80000 1800 0.4000000059600001 1.74835295184e-05 2 
40000 1800 0.70000000298 1.74835295184e-05 2 
20000 1800 0.4000000059600001 1.74835295184e-05 2 
40000 1800 0.4000000059600001 1.74835295184e-05 9.999999974752427e-07 
40000 1800 0.9999999999999999 0 9.999999974752427e-07 
0 20 0.9999999999999999 1.74835295184e-05 2 
40000 1800 0.4000000059600001 0 9.999999974752427e-07 
80000 20 0.9999999999999999 1.74835295184e-05 2 
40000 20 0.9999999999999999 0 2 
40000 910 0.9999999999999999 1.74835295184e-05 2 
80000 1800 0.70000000298 1.74835295184e-05 2 
80000 1800 0.9999999999999999 1.74835295184e-05 9.999999974752427e-07 
80000 1800 0.4000000059600001 1.74835295184e-05 9.999999974752427e-07 
40000 20 0.4000000059600001 1.74835295184e-05 2 
80000 20 0.4000000059600001 1.74835295184e-05 2 
0 1800 0.70000000298 1.74835295184e-05 2 
80000 1800 0.9999999999999999 0 2 
10000 1800 0.9999999999999999 1.74835295184e-05 2 
80000 1800 0.4000000059600001 0 2 
0 20 0.4000000059600001 1.74835295184e-05 2 
0 1800 0.9999999999999999 1.74835295184e-05 9.999999974752427e-07 
30000 1800 0.9999999999999999 1.74835295184e-05 2 
0 1800 0.4000000059600001 1.74835295184e-05 9.999999974752427e-07 
0 1800 0.9999999999999999 0 2 
0 1800 0.4000000059600001 0 2 
40000 1800 0.9999999999999999 8.741764759199999e-06 2 
5000 1800 0.9999999999999999 1.74835295184e-05 2 
40000 20 0.4000000059600001 0 2 
40000 1800 0.70000000298 0 2 
40000 20 0.9999999999999999 1.74835295184e-05 9.999999974752427e-07 
10000 1800 0.4000000059600001 1.74835295184e-05 2 
5000 1800 0.4000000059600001 1.74835295184e-05 2 
2500 1800 0.9999999999999999 1.74835295184e-05 2 
40000 1800 0.9999999999999999 1.74835295184e-05 1.000000499999999 
60000 1800 0.4000000059600001 1.74835295184e-05 2 
40000 1800 0.5268052088534626 1.74835295184e-05 2 
40000 20 0.4000000059600001 1.74835295184e-05 9.999999974752427e-07 
50000 1800 0.9999999999999999 1.74835295184e-05 2 
80000 1800 0.9999999999999999 0 9.999999974752427e-07 
40000 1800 0.4000000059600001 8.741764759199999e-06 2 
0 1800 0.9999999999999999 0 9.999999974752427e-07 
70000 1800 0.9999999999999999 1.74835295184e-05 2 
2500 1800 0.4000000059600001 1.74835295184e-05 2 
40000 1800 0.70000000298 1.74835295184e-05 9.999999974752427e-07 
80000 1800 0.4000000059600001 0 9.999999974752427e-07 
20000 20 0.9999999999999999 1.74835295184e-05 2 
60000 20 0.9999999999999999 1.74835295184e-05 2 
0 1800 0.4000000059600001 0 9.999999974752427e-07 
80000 20 0.9999999999999999 0 2 
0 910 0.9999999999999999 1.74835295184e-05 2 
15000 1800 0.9999999999999999 1.74835295184e-05 2 
0 20 0.9999999999999999 0 2 
60000 1800 0.70000000298 1.74835295184e-05 2 
80000 910 0.9999999999999999 1.74835295184e-05 2 
40000 1800 0.70000000298 0 9.999999974752427e-07 
60000 1800 0.9999999999999999 1.74835295184e-05 9.999999974752427e-07 
1250 1800 0.9999999999999999 1.74835295184e-05 2 
40000 396.1887723207474 0.9999999999999999 1.74835295184e-05 2 
60000 1800 0.4000000059600001 1.74835295184e-05 9.999999974752427e-07 
7500 1800 0.9999999999999999 1.74835295184e-05 2 
60000 20 0.4000000059600001 1.74835295184e-05 2 
40000 910 0.9999999999999999 0 2 
60000 1800 0.9999999999999999 0 2 
60000 1800 0.4000000059600001 0 2 
80000 1800 0.70000000298 0 2 
40000 910 0.4000000059600001 1.74835295184e-05 2 
30000 1800 0.4000000059600001 1.74835295184e-05 2 
0 1800 0.70000000298 0 2 
15000 1800 0.4000000059600001 1.74835295184e-05 2 
40000 20 0.70000000298 1.74835295184e-05 2 
80000 1800 0.70000000298 1.74835295184e-05 9.999999974752427e-07 
20000 1800 0.70000000298 1.74835295184e-05 2 
80000 20 0.4000000059600001 0 2 
20000 1800 0.9999999999999999 1.74835295184e-05 9.999999974752427e-07 
20000 20 0.4000000059600001 1.74835295184e-05 2 
7500 1800 0.4000000059600001 1.74835295184e-05 2 
0 1800 0.70000000298 1.74835295184e-05 9.999999974752427e-07 
25000 1800 0.9999999999999999 1.74835295184e-05 2 
20000 1800 0.4000000059600001 1.74835295184e-05 9.999999974752427e-07 
0 20 0.4000000059600001 0 2 
1250 1800 0.4000000059600001 1.74835295184e-05 2 
35000 1800 0.9999999999999999 1.74835295184e-05 2 
20000 1800 0.9999999999999999 0 2 
20000 1800 0.4000000059600001 0 2 
3750 1800 0.9999999999999999 1.74835295184e-05 2 
0 1800 0.9999999999999999 8.741764759199999e-06 2 
80000 1800 0.9999999999999999 8.741764759199999e-06 2 
80000 910 0.4000000059600001 1.74835295184e-05 2 
0 910 0.4000000059600001 1.74835295184e-05 2 
